,sales_id,customer_id,order_date,ship_date,ship_mode,ship_to,total
4955,5227,482,2023-09-22,2023-09-26,Second Class,387,2001.91
4956,1474,684,2023-09-22,2023-09-22,Same Day,449,333.83
4957,575,344,2023-09-22,2023-09-25,Second Class,485,473.71
4958,7333,442,2023-09-22,2023-09-26,Second Class,303,585.31
4959,324,327,2023-09-22,2023-09-28,Standard Class,255,6013.71
4960,4469,320,2023-09-22,2023-09-28,Standard Class,479,79.24
4961,6081,70,2023-09-22,2023-09-27,Standard Class,137,1144.9
4962,7576,305,2023-09-22,2023-09-26,Second Class,508,37.94
4963,2932,737,2023-09-23,2023-09-23,Same Day,4,35.04
4964,8809,121,2023-09-23,2023-09-30,Standard Class,573,928.84
4965,7038,741,2023-09-23,2023-09-30,Standard Class,51,676.91
4966,537,613,2023-09-23,2023-09-24,First Class,384,278.15
4967,8527,727,2023-09-23,2023-09-25,First Class,410,141.96
4968,9449,497,2023-09-23,2023-09-25,First Class,545,794.16
4969,1498,499,2023-09-23,2023-09-26,Second Class,490,1205.65
4970,6166,499,2023-09-23,2023-09-23,Same Day,122,512.65
4971,7973,741,2023-09-23,2023-09-23,Same Day,404,14139.34
4972,7188,452,2023-09-23,2023-09-23,Same Day,535,236.64
4973,2493,627,2023-09-23,2023-09-27,Second Class,328,92.94
4974,4483,720,2023-09-23,2023-09-23,Same Day,91,7.88
4975,75,164,2023-09-23,2023-09-24,First Class,336,3311.74
4976,3349,530,2023-09-23,2023-09-28,Standard Class,78,225.02
4977,1377,302,2023-09-23,2023-09-23,Same Day,155,1219.45
4978,9856,277,2023-09-23,2023-09-26,Second Class,298,1771.61
4979,1188,544,2023-09-23,2023-09-28,Standard Class,378,1695.26
4980,3479,239,2023-09-23,2023-09-25,First Class,384,1775.87
4981,9967,725,2023-09-24,2023-09-30,Standard Class,346,613.82
4982,4651,292,2023-09-24,2023-09-26,First Class,240,386.09
4983,8372,421,2023-09-24,2023-09-24,Same Day,84,404.12
4984,4648,295,2023-09-24,2023-09-30,Standard Class,219,184.83
4985,3818,641,2023-09-24,2023-09-30,Standard Class,578,1053.86
4986,7488,684,2023-09-24,2023-09-24,Same Day,127,857.64
4987,9273,473,2023-09-24,2023-09-24,Same Day,610,71.98
4988,5721,145,2023-09-24,2023-09-27,Second Class,426,500.19
4989,5485,280,2023-09-24,2023-09-29,Standard Class,131,214.0
4990,8009,537,2023-09-24,2023-09-24,Same Day,227,385.12
4991,9647,417,2023-09-24,2023-09-29,Standard Class,19,888.0
4992,8428,317,2023-09-24,2023-09-26,First Class,251,630.87
4993,3835,517,2023-09-24,2023-09-26,First Class,309,299.97
4994,7952,417,2023-09-24,2023-09-25,First Class,98,1869.52
4995,8092,58,2023-09-24,2023-09-27,Second Class,234,269.49
4996,4259,714,2023-09-24,2023-09-29,Standard Class,189,1472.88
4997,8621,159,2023-09-24,2023-09-25,First Class,317,279.44
4998,2158,449,2023-09-24,2023-09-24,Same Day,247,29.16
4999,5353,743,2023-09-24,2023-09-26,First Class,421,2699.94
5000,7540,641,2023-09-24,2023-09-29,Standard Class,427,1179.78
5001,1993,435,2023-09-24,2023-09-24,Same Day,26,367.94
5002,7189,431,2023-09-24,2023-09-26,First Class,108,158.06
5003,126,698,2023-09-24,2023-09-26,First Class,120,1123.47
5004,1406,348,2023-09-25,2023-09-25,Same Day,503,6.14
5005,2587,718,2023-09-25,2023-09-26,First Class,434,124.87
5006,3116,152,2023-09-25,2023-09-25,Same Day,301,144.93
5007,6163,151,2023-09-25,2023-09-27,First Class,534,872.95
5008,2178,168,2023-09-25,2023-09-25,Same Day,510,1440.22
5009,4825,655,2023-09-25,2023-09-26,First Class,332,972.93
5010,3389,556,2023-09-25,2023-09-29,Second Class,487,830.07
5011,1877,318,2023-09-25,2023-10-02,Standard Class,447,333.52
5012,6798,130,2023-09-25,2023-10-01,Standard Class,426,38.78
5013,9716,247,2023-09-25,2023-09-29,Second Class,439,585.36
5014,4150,703,2023-09-25,2023-09-26,First Class,333,2474.05
5015,9554,250,2023-09-25,2023-09-27,First Class,157,24.55
5016,1781,72,2023-09-26,2023-09-26,Same Day,9,139.08
5017,121,247,2023-09-26,2023-09-29,Second Class,65,112.4
5018,4114,341,2023-09-26,2023-10-02,Standard Class,28,399.27
5019,9252,143,2023-09-26,2023-09-26,Same Day,559,419.16
5020,268,1,2023-09-26,2023-09-29,Second Class,34,481.25
5021,7313,65,2023-09-26,2023-09-27,First Class,608,1002.31
5022,3685,651,2023-09-26,2023-10-01,Standard Class,85,1874.81
5023,9369,726,2023-09-26,2023-10-03,Standard Class,411,211.87
5024,3122,537,2023-09-26,2023-09-28,First Class,339,429.98
5025,6007,704,2023-09-26,2023-09-26,Same Day,604,1021.13
5026,1643,326,2023-09-26,2023-09-26,Same Day,312,1145.17
5027,5903,642,2023-09-26,2023-09-28,First Class,109,7630.74
5028,5623,10,2023-09-26,2023-10-03,Standard Class,485,1257.08
5029,1083,347,2023-09-26,2023-10-02,Standard Class,467,3779.98
5030,5088,427,2023-09-27,2023-09-27,Same Day,333,2019.44
5031,7942,346,2023-09-27,2023-09-29,First Class,511,1496.68
5032,6119,709,2023-09-27,2023-09-30,Second Class,89,14.8
5033,4700,37,2023-09-27,2023-09-27,Same Day,105,223.55
5034,3197,326,2023-09-27,2023-09-30,Second Class,30,272.39
5035,6685,87,2023-09-27,2023-09-27,Same Day,482,608.15
5036,3215,547,2023-09-27,2023-09-27,Same Day,279,3193.17
5037,3936,623,2023-09-27,2023-09-27,Same Day,523,1615.75
5038,1179,725,2023-09-27,2023-09-30,Second Class,109,2207.05
5039,2117,615,2023-09-27,2023-09-30,Second Class,509,1387.18
5040,467,422,2023-09-27,2023-10-03,Standard Class,612,3222.06
5041,3570,97,2023-09-27,2023-10-01,Second Class,88,1443.15
5042,3960,693,2023-09-27,2023-09-27,Same Day,470,639.66
5043,3530,652,2023-09-27,2023-09-30,Second Class,535,459.29
5044,4009,248,2023-09-27,2023-09-29,First Class,125,1776.69
5045,6989,167,2023-09-27,2023-09-27,Same Day,95,172.39
5046,8680,164,2023-09-27,2023-09-29,First Class,353,917.76
5047,5514,615,2023-09-27,2023-10-01,Second Class,407,584.15
5048,9861,108,2023-09-28,2023-10-01,Second Class,362,67.71
5049,109,620,2023-09-28,2023-09-28,Same Day,294,371.68
5050,7957,67,2023-09-28,2023-10-04,Standard Class,388,567.04
5051,3111,300,2023-09-28,2023-09-28,Same Day,40,1010.0
5052,67,93,2023-09-28,2023-10-02,Second Class,277,2084.53
5053,2026,334,2023-09-28,2023-10-03,Standard Class,219,5381.94
5054,6012,305,2023-09-28,2023-09-28,Same Day,290,20.86
5055,1870,128,2023-09-28,2023-09-29,First Class,292,877.57
5056,7639,739,2023-09-28,2023-10-01,Second Class,215,755.96
5057,8755,140,2023-09-28,2023-10-03,Standard Class,540,77.62
5058,80,715,2023-09-28,2023-09-28,Same Day,531,526.93
5059,1964,728,2023-09-28,2023-09-28,Same Day,596,1710.41
5060,2046,553,2023-09-28,2023-09-30,First Class,355,401.72
5061,7123,693,2023-09-28,2023-09-28,Same Day,511,1526.96
5062,3244,718,2023-09-29,2023-10-02,Second Class,347,43.5
5063,8478,245,2023-09-29,2023-10-06,Standard Class,113,398.16
5064,5775,554,2023-09-29,2023-09-29,Same Day,601,41.96
5065,3805,475,2023-09-29,2023-10-03,Second Class,191,260.23
5066,9011,740,2023-09-29,2023-10-01,First Class,362,239.34
5067,7800,697,2023-09-29,2023-09-29,Same Day,292,814.85
5068,9104,741,2023-09-29,2023-10-01,First Class,226,119.76
5069,199,466,2023-09-29,2023-10-05,Standard Class,254,1209.16
5070,3995,32,2023-09-29,2023-10-03,Second Class,120,631.43
5071,9925,244,2023-09-29,2023-09-29,Same Day,268,3376.16
5072,8836,36,2023-09-29,2023-10-02,Second Class,295,17.98
5073,8757,333,2023-09-29,2023-09-29,Same Day,627,599.36
5074,1611,716,2023-09-29,2023-09-29,Same Day,450,1941.09
5075,2643,122,2023-09-29,2023-10-02,Second Class,481,537.68
5076,9993,695,2023-09-29,2023-10-04,Standard Class,269,142.4
5077,4437,543,2023-09-29,2023-09-30,First Class,77,1275.21
5078,4358,265,2023-09-30,2023-09-30,Same Day,351,489.82
5079,2116,276,2023-09-30,2023-09-30,Same Day,354,219.56
5080,6695,694,2023-09-30,2023-10-04,Second Class,2,76.3
5081,2035,91,2023-09-30,2023-09-30,Same Day,29,752.18
5082,8129,324,2023-09-30,2023-10-02,First Class,309,491.76
5083,4869,632,2023-09-30,2023-10-03,Second Class,78,1838.82
5084,6189,513,2023-09-30,2023-10-05,Standard Class,169,1085.88
5085,2852,256,2023-09-30,2023-10-03,Second Class,486,1449.44
5086,9158,505,2023-09-30,2023-09-30,Same Day,388,104.86
5087,6704,294,2023-09-30,2023-09-30,Same Day,415,1065.79
5088,7265,339,2023-09-30,2023-09-30,Same Day,345,1431.75
5089,9930,468,2023-09-30,2023-10-07,Standard Class,461,40.97
5090,8115,435,2023-09-30,2023-09-30,Same Day,447,29.88
5091,2954,524,2023-09-30,2023-10-02,First Class,73,40.32
5092,3783,659,2023-09-30,2023-10-04,Second Class,616,2212.91
5093,8036,676,2023-09-30,2023-10-03,Second Class,404,3277.93
5094,3734,267,2023-09-30,2023-10-01,First Class,82,9258.1
5095,9862,725,2023-09-30,2023-10-04,Second Class,499,14.28
5096,253,667,2023-09-30,2023-10-07,Standard Class,437,409.5
5097,5925,53,2023-09-30,2023-09-30,Same Day,230,1549.4
5098,1934,282,2023-09-30,2023-10-04,Second Class,514,24.9
5099,5078,551,2023-09-30,2023-10-03,Second Class,235,71.69
5100,6199,454,2023-09-30,2023-10-01,First Class,291,33.41
5101,6254,477,2023-09-30,2023-09-30,Same Day,581,185.88
5102,127,334,2023-09-30,2023-10-03,Second Class,83,1289.89
5103,6889,293,2023-09-30,2023-10-05,Standard Class,315,154.02
5104,1231,543,2023-09-30,2023-09-30,Same Day,423,2125.22
5105,6963,516,2023-09-30,2023-10-07,Standard Class,335,478.65
5106,3820,627,2023-10-01,2023-10-01,Same Day,573,1369.98
5107,1202,81,2023-10-02,2023-10-09,Standard Class,273,721.87
5108,3739,727,2023-10-03,2023-10-08,Standard Class,601,205.34
5109,5947,107,2023-10-04,2023-10-06,First Class,582,370.11
5110,8617,152,2023-10-04,2023-10-06,First Class,100,1368.29
5111,4873,631,2023-10-04,2023-10-07,Second Class,314,41.23
5112,189,701,2023-10-05,2023-10-05,Same Day,262,43.08
5113,423,172,2023-10-05,2023-10-10,Standard Class,369,2631.34
5114,8538,744,2023-10-05,2023-10-07,First Class,223,561.63
5115,3396,39,2023-10-05,2023-10-09,Second Class,462,6.63
5116,6888,279,2023-10-05,2023-10-10,Standard Class,28,504.13
5117,3370,542,2023-10-05,2023-10-10,Standard Class,282,514.21
5118,875,401,2023-10-05,2023-10-05,Same Day,390,330.18
5119,2727,122,2023-10-05,2023-10-07,First Class,109,94.2
5120,9178,513,2023-10-06,2023-10-06,Same Day,309,2253.67
5121,8075,745,2023-10-06,2023-10-10,Second Class,292,2575.14
5122,19,671,2023-10-06,2023-10-07,First Class,134,1005.47
5123,5169,670,2023-10-06,2023-10-08,First Class,582,863.16
5124,2750,20,2023-10-06,2023-10-09,Second Class,220,809.94
5125,6697,485,2023-10-06,2023-10-10,Second Class,486,55.73
5126,1467,746,2023-10-06,2023-10-12,Standard Class,65,80.36
5127,7755,252,2023-10-08,2023-10-10,First Class,358,24.9
5128,5364,543,2023-10-09,2023-10-16,Standard Class,595,320.01
5129,7662,403,2023-10-09,2023-10-11,First Class,593,2477.09
5130,1235,702,2023-10-09,2023-10-12,Second Class,476,80.6
5131,4435,646,2023-10-09,2023-10-10,First Class,210,507.52
5132,637,541,2023-10-09,2023-10-09,Same Day,449,344.15
5133,5838,731,2023-10-09,2023-10-11,First Class,354,635.18
5134,9585,284,2023-10-10,2023-10-14,Second Class,159,106.05
5135,6100,727,2023-10-10,2023-10-11,First Class,290,161.0
5136,9321,308,2023-10-10,2023-10-13,Second Class,593,313.26
5137,6509,142,2023-10-10,2023-10-13,Second Class,622,783.41
5138,3213,661,2023-10-10,2023-10-11,First Class,13,488.74
5139,1327,645,2023-10-10,2023-10-11,First Class,298,192.59
5140,5007,687,2023-10-11,2023-10-16,Standard Class,33,58.52
5141,7606,335,2023-10-11,2023-10-18,Standard Class,30,355.18
5142,3604,533,2023-10-11,2023-10-12,First Class,314,12.09
5143,8187,688,2023-10-11,2023-10-12,First Class,544,210.46
5144,5900,113,2023-10-11,2023-10-14,Second Class,292,1425.12
5145,3488,111,2023-10-11,2023-10-14,Second Class,614,254.3
5146,2146,105,2023-10-12,2023-10-12,Same Day,366,301.27
5147,5480,728,2023-10-12,2023-10-16,Second Class,10,242.64
5148,8752,69,2023-10-12,2023-10-16,Second Class,300,4424.43
5149,3287,136,2023-10-12,2023-10-15,Second Class,151,35.84
5150,7822,746,2023-10-12,2023-10-17,Standard Class,580,1565.95
5151,730,545,2023-10-12,2023-10-12,Same Day,347,5.58
5152,2197,170,2023-10-12,2023-10-17,Standard Class,379,2405.88
5153,8608,631,2023-10-12,2023-10-16,Second Class,223,491.33
5154,5655,145,2023-10-12,2023-10-12,Same Day,412,107.84
5155,7852,157,2023-10-12,2023-10-12,Same Day,26,2322.0
5156,9854,718,2023-10-13,2023-10-13,Same Day,429,316.59
5157,2774,635,2023-10-13,2023-10-14,First Class,554,7.83
5158,3618,561,2023-10-13,2023-10-14,First Class,147,479.82
5159,4162,662,2023-10-13,2023-10-14,First Class,229,1665.0
5160,215,358,2023-10-13,2023-10-17,Second Class,39,534.07
5161,7355,254,2023-10-13,2023-10-14,First Class,125,84.73
5162,7522,565,2023-10-13,2023-10-19,Standard Class,552,1653.37
5163,9814,546,2023-10-13,2023-10-20,Standard Class,618,2057.05
5164,8065,562,2023-10-13,2023-10-20,Standard Class,106,2059.67
5165,6187,562,2023-10-13,2023-10-15,First Class,76,656.85
5166,4992,636,2023-10-13,2023-10-20,Standard Class,256,668.34
5167,186,748,2023-10-14,2023-10-16,First Class,562,70.98
5168,778,356,2023-10-14,2023-10-21,Standard Class,535,1625.52
5169,344,727,2023-10-14,2023-10-14,Same Day,225,973.37
5170,1637,673,2023-10-14,2023-10-18,Second Class,541,62.14
5171,7465,645,2023-10-14,2023-10-16,First Class,311,670.34
5172,3319,613,2023-10-14,2023-10-17,Second Class,576,31.96
5173,9520,612,2023-10-14,2023-10-14,Same Day,422,1671.41
5174,1328,175,2023-10-14,2023-10-14,Same Day,248,198.14
5175,9920,175,2023-10-14,2023-10-17,Second Class,181,221.4
5176,7280,90,2023-10-14,2023-10-14,Same Day,477,256.89
5177,1069,162,2023-10-15,2023-10-21,Standard Class,294,29.64
5178,7699,513,2023-10-15,2023-10-21,Standard Class,276,2126.32
5179,6817,731,2023-10-15,2023-10-15,Same Day,443,1033.28
5180,6220,629,2023-10-15,2023-10-21,Standard Class,89,1132.58
5181,2788,670,2023-10-15,2023-10-21,Standard Class,468,136.1
5182,6275,340,2023-10-15,2023-10-17,First Class,448,3065.66
5183,2219,513,2023-10-15,2023-10-16,First Class,36,94.18
5184,7974,116,2023-10-15,2023-10-17,First Class,90,181.83
5185,7966,746,2023-10-15,2023-10-22,Standard Class,234,24.99
5186,9101,430,2023-10-15,2023-10-19,Second Class,440,1394.76
5187,6861,652,2023-10-15,2023-10-20,Standard Class,128,9.96
5188,6192,356,2023-10-15,2023-10-21,Standard Class,552,315.38
5189,5628,563,2023-10-15,2023-10-15,Same Day,451,1271.21
5190,3409,357,2023-10-16,2023-10-20,Second Class,256,29.34
5191,3610,735,2023-10-16,2023-10-22,Standard Class,215,1064.3
5192,8278,618,2023-10-16,2023-10-20,Second Class,390,754.39
5193,4857,544,2023-10-16,2023-10-19,Second Class,587,64.99
5194,3832,413,2023-10-16,2023-10-16,Same Day,270,3626.61
5195,866,70,2023-10-16,2023-10-20,Second Class,300,3150.08
5196,2208,745,2023-10-16,2023-10-16,Same Day,424,1669.25
5197,1537,531,2023-10-16,2023-10-16,Same Day,131,19.9
5198,5265,471,2023-10-16,2023-10-19,Second Class,399,14.02
5199,1126,288,2023-10-16,2023-10-23,Standard Class,38,473.24
5200,7594,748,2023-10-16,2023-10-18,First Class,415,37.88
5201,6456,179,2023-10-16,2023-10-17,First Class,195,193.58
5202,2027,7,2023-10-17,2023-10-17,Same Day,207,166.23
5203,5335,733,2023-10-17,2023-10-17,Same Day,61,1224.23
5204,7693,675,2023-10-17,2023-10-21,Second Class,185,90.98
5205,1913,222,2023-10-17,2023-10-18,First Class,15,24.44
5206,7685,651,2023-10-17,2023-10-18,First Class,345,101.78
5207,2692,550,2023-10-17,2023-10-20,Second Class,419,1896.46
5208,5667,565,2023-10-17,2023-10-23,Standard Class,112,2566.99
5209,3059,675,2023-10-17,2023-10-24,Standard Class,245,993.64
5210,2751,26,2023-10-17,2023-10-19,First Class,540,31.56
5211,2357,744,2023-10-17,2023-10-21,Second Class,583,99.98
5212,1395,363,2023-10-17,2023-10-18,First Class,76,41.86
5213,4595,300,2023-10-17,2023-10-20,Second Class,46,18.16
5214,2818,121,2023-10-17,2023-10-17,Same Day,448,121.87
5215,3144,568,2023-10-17,2023-10-20,Second Class,625,85.54
5216,6711,748,2023-10-17,2023-10-19,First Class,600,1203.58
5217,7898,750,2023-10-18,2023-10-21,Second Class,600,88.8
5218,6703,751,2023-10-18,2023-10-20,First Class,95,2939.02
5219,5038,565,2023-10-18,2023-10-19,First Class,537,1152.47
5220,3149,710,2023-10-18,2023-10-22,Second Class,26,16.4
5221,6233,744,2023-10-18,2023-10-21,Second Class,313,550.5
5222,5089,564,2023-10-18,2023-10-18,Same Day,239,1607.31
5223,9717,738,2023-10-18,2023-10-20,First Class,392,1109.7
5224,6258,364,2023-10-18,2023-10-22,Second Class,234,103.52
5225,7082,653,2023-10-18,2023-10-19,First Class,89,72.1
5226,5106,549,2023-10-19,2023-10-19,Same Day,63,223.96
5227,3699,681,2023-10-19,2023-10-25,Standard Class,95,772.51
5228,8376,451,2023-10-19,2023-10-26,Standard Class,184,769.28
5229,4014,118,2023-10-19,2023-10-19,Same Day,255,409.77
5230,5312,680,2023-10-19,2023-10-19,Same Day,462,334.62
5231,6573,717,2023-10-19,2023-10-20,First Class,250,277.86
5232,8481,527,2023-10-19,2023-10-20,First Class,110,4113.91
5233,3866,535,2023-10-19,2023-10-19,Same Day,113,13.36
5234,9871,751,2023-10-19,2023-10-20,First Class,192,2742.73
5235,5818,182,2023-10-19,2023-10-20,First Class,526,597.86
5236,2354,298,2023-10-19,2023-10-22,Second Class,90,2.88
5237,7164,402,2023-10-19,2023-10-21,First Class,615,1213.64
5238,3974,528,2023-10-19,2023-10-21,First Class,88,746.43
5239,9152,557,2023-10-19,2023-10-24,Standard Class,99,946.2
5240,1162,670,2023-10-19,2023-10-25,Standard Class,621,302.09
5241,9457,680,2023-10-20,2023-10-24,Second Class,523,1667.47
5242,4800,25,2023-10-20,2023-10-26,Standard Class,444,118.88
5243,625,751,2023-10-20,2023-10-25,Standard Class,567,214.07
5244,1930,410,2023-10-20,2023-10-22,First Class,199,500.98
5245,7629,728,2023-10-20,2023-10-20,Same Day,502,312.1
5246,6901,736,2023-10-20,2023-10-20,Same Day,346,589.48
5247,2427,664,2023-10-20,2023-10-26,Standard Class,612,606.96
5248,6713,484,2023-10-20,2023-10-21,First Class,432,787.95
5249,8994,712,2023-10-20,2023-10-22,First Class,613,269.9
5250,8734,614,2023-10-20,2023-10-20,Same Day,71,184.8
5251,3156,141,2023-10-20,2023-10-21,First Class,371,1552.13
5252,6876,364,2023-10-20,2023-10-20,Same Day,197,1235.9
5253,4879,611,2023-10-20,2023-10-20,Same Day,319,148.94
5254,90,651,2023-10-20,2023-10-21,First Class,37,359.5
5255,1045,350,2023-10-20,2023-10-22,First Class,566,1077.95
5256,1873,365,2023-10-20,2023-10-20,Same Day,556,1683.3
5257,5328,570,2023-10-20,2023-10-27,Standard Class,193,1786.66
5258,9128,156,2023-10-20,2023-10-23,Second Class,579,2004.96
5259,16,179,2023-10-20,2023-10-23,Second Class,203,658.76
5260,3042,503,2023-10-20,2023-10-20,Same Day,253,344.21
5261,7912,355,2023-10-20,2023-10-21,First Class,592,915.23
5262,7964,14,2023-10-21,2023-10-26,Standard Class,422,36.26
5263,3491,740,2023-10-21,2023-10-21,Same Day,559,138.52
5264,2334,621,2023-10-21,2023-10-24,Second Class,396,1115.17
5265,4748,305,2023-10-21,2023-10-24,Second Class,513,616.4
5266,4354,34,2023-10-21,2023-10-24,Second Class,574,1282.48
5267,7393,7,2023-10-21,2023-10-27,Standard Class,250,5.98
5268,3463,361,2023-10-21,2023-10-25,Second Class,583,410.16
5269,612,700,2023-10-21,2023-10-21,Same Day,404,2935.95
5270,1554,563,2023-10-21,2023-10-25,Second Class,217,555.7
5271,8719,324,2023-10-21,2023-10-22,First Class,541,588.3
5272,1852,313,2023-10-21,2023-10-22,First Class,165,440.3
5273,3534,302,2023-10-21,2023-10-22,First Class,603,1110.94
5274,1759,745,2023-10-21,2023-10-24,Second Class,92,1941.8
5275,3120,74,2023-10-22,2023-10-22,Same Day,411,1292.73
5276,8611,97,2023-10-22,2023-10-22,Same Day,24,271.07
5277,2196,497,2023-10-22,2023-10-26,Second Class,401,210.5
5278,4236,535,2023-10-22,2023-10-27,Standard Class,462,456.81
5279,699,317,2023-10-22,2023-10-23,First Class,556,72.45
5280,6448,178,2023-10-22,2023-10-22,Same Day,122,107.99
5281,1156,732,2023-10-22,2023-10-29,Standard Class,325,2077.84
5282,3130,283,2023-10-22,2023-10-24,First Class,486,936.76
5283,4753,177,2023-10-22,2023-10-27,Standard Class,474,54.95
5284,5671,459,2023-10-22,2023-10-27,Standard Class,429,128.85
5285,1499,745,2023-10-22,2023-10-27,Standard Class,541,93.07
5286,7677,647,2023-10-22,2023-10-27,Standard Class,235,497.19
5287,6979,182,2023-10-22,2023-10-26,Second Class,445,3847.77
5288,8312,734,2023-10-22,2023-10-25,Second Class,142,1511.9
5289,1769,522,2023-10-22,2023-10-24,First Class,571,1721.46
5290,7819,332,2023-10-22,2023-10-25,Second Class,302,1682.66
5291,3290,226,2023-10-22,2023-10-28,Standard Class,256,208.74
5292,2707,661,2023-10-22,2023-10-28,Standard Class,510,58.32
5293,5835,364,2023-10-23,2023-10-28,Standard Class,316,30.36
5294,359,457,2023-10-23,2023-10-27,Second Class,253,102.3
5295,5224,402,2023-10-23,2023-10-29,Standard Class,224,41.28
5296,5924,352,2023-10-23,2023-10-25,First Class,621,1367.83
5297,6396,571,2023-10-23,2023-10-23,Same Day,407,199.29
5298,5060,321,2023-10-23,2023-10-23,Same Day,339,624.88
5299,9942,734,2023-10-23,2023-10-23,Same Day,595,80.37
